出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1100717,11006,2723,美食-KY,觀光事業," $1,595,193.00 ",1662192,1515482,-4.030761789,5.259778737,9751268,9126671,6.843645399,-
1100717,11006,2727,王品,觀光事業," $873,997.00 ",1319934,1217966,-33.7847953,-28.24126453,8379258,6436313,30.18723608,-
1100717,11006,2731,雄獅,觀光事業," $13,717.00 ",131652,117455,-89.5808647,-88.32148482,935849,4731968,-80.22283752,因新型冠狀病毒肺炎疫情影響團體旅遊
1100717,11006,2739,寒舍,觀光事業," $56,824.00 ",114427,202002,-50.34039169,-71.86958545,1235976,1186664,4.155514956,主要係受新型冠狀病毒肺炎疫情影響所致。
1100717,11006,2748,雲品,觀光事業," $28,524.00 ",64972,109630,-56.09801145,-73.98157439,730736,742029,-1.521908173,配合防疫政策自主性休館
1100717,11006,2801,彰銀,金融保險業," $2,563,747.00 ",2305875,2252546,11.18326015,13.81552252,13885360,14487875,-4.15875344,-
1100717,11006,2809,京城銀,金融保險業," $1,092,929.00 ",888297,647988,23.03643939,68.66500614,5624570,3436252,63.6832805,主係上期因受新冠肺炎疫情影響，以致金融資產處分損益及減損損失分別較本期減少及增加。
1100717,11006,2812,台中銀,金融保險業," $1,151,247.00 ",951593,895424,20.98102865,28.57004056,6539468,5394819,21.21756077,-
1100717,11006,2816,旺旺保,金融保險業," $770,525.00 ",524151,727904,47.00439377,5.855305095,4420116,3882066,13.85988801,-
1100717,11006,2820,華票,金融保險業," $236,145.00 ",216282,208377,9.183843316,13.3258469,1496057,1174633,27.36378086,-
1100717,11006,2823,中壽,金融保險業," $28,895,902.00 ",24847150,37675485,16.29463339,-23.30317181,153713859,149104954,3.091047532,-
1100717,11006,2832,台產,金融保險業," $693,415.00 ",603948,450296,14.81369257,53.99093041,3631579,2615727,38.83631587,"本月較去年同期營收增減變動達53.99%，主要係自留滿期保費收入增加252,981仟元所致。"
1100717,11006,2834,臺企銀,金融保險業," $2,013,942.00 ",2006889,1768989,0.351439467,13.8470618,11523627,10644718,8.25676171,-
1100717,11006,2836,高雄銀,金融保險業," $320,998.00 ",306256,333564,4.813619978,-3.767193102,2076426,1897387,9.43608236,-
1100717,11006,2838,聯邦銀,金融保險業," $1,624,243.00 ",930479,1255346,74.55987722,29.38608161,8083818,6739963,19.93861094,-
1100717,11006,2841,台開,建材營造," $9,896.00 ",29661,30780,-66.63632379,-67.84925276,148909,158816,-6.23803647,"因全國疫情三級警戒影響,致使本月商場營收大幅減少."
1100717,11006,2845,遠東銀,金融保險業," $957,057.00 ",877098,1012785,9.116313114,-5.502451162,5572314,5640633,-1.21119385,-
1100717,11006,2849,安泰銀,金融保險業," $517,737.00 ",529628,545094,-2.245160754,-5.018767405,2940131,3043097,-3.383592439,-
1100717,11006,2850,新產,金融保險業," $1,554,085.00 ",1500469,1383244,3.573282754,12.3507494,9043962,7725128,17.07200191,-
1100717,11006,2851,中再保,金融保險業," $2,041,449.00 ",1674432,1477037,21.91889548,38.2124483,10706713,8780139,21.94240888,-
1100717,11006,2852,第一保,金融保險業," $540,702.00 ",457653,542534,18.14671815,-0.33767469,3126559,2758646,13.33672389,-
1100717,11006,2855,統一證,金融保險業," $1,807,471.00 ",309920,1339066,483.205666,34.97997858,7086148,3225017,119.7243611,累計營收增加，主係本年度交易部位操作累計獲利增加所致
1100717,11006,2867,三商壽,金融保險業," $13,236,483.00 ",8786518,13677987,50.64537511,-3.227843395,76915602,75637467,1.689817296,-
1100717,11006,2880,華南金,金融保險業," $4,765,172.00 ",3878645,3645922,22.85661616,30.69868198,25292092,16942643,49.28067598,-
1100717,11006,2881,富邦金,金融保險業," $42,727,373.00 ",36832681,39801352,16.00397212,7.351561826,269291134,244672784,10.06174434,-
1100717,11006,2882,國泰金,金融保險業," $59,171,488.00 ",38051539,48288520,55.5035343,22.53738156,345706616,321167360,7.640644429,-
1100717,11006,2883,開發金,金融保險業," $19,564,377.00 ",12467455,29277536,56.92358224,-33.17614911,99108622,105063780,-5.66813606,-
1100717,11006,2884,玉山金,金融保險業," $4,728,191.00 ",4560660,4936454,3.673393763,-4.218878572,28022350,28941109,-3.174581181,-
1100717,11006,2885,元大金,金融保險業," $12,320,604.00 ",9446565,10007905,30.42417006,23.10872255,67915129,51485005,31.91244519,-
1100717,11006,2886,兆豐金,金融保險業," $5,533,008.00 ",3261812,6191722,69.6298867,-10.63862363,29244718,30247122,-3.314047532,-
1100717,11006,2887,台新金,金融保險業," $8,641,213.00 ",3305515,4022070,161.4180544,114.8449182,28072202,21692761,29.40815602,本月處分彰銀部分持股並就剩餘持股重新評價，認列損失42.58億元，及取得保德信人壽100%股權認列暫定廉價購買利益91.86億元。
1100717,11006,2888,新光金,金融保險業," $30,487,032.00 ",10552854,40995105,188.8984534,-25.63250661,115331433,150420942,-23.32754238,-
1100717,11006,2889,國票金,金融保險業," $1,098,878.00 ",446455,794262,146.1341009,38.3520803,5315282,3743758,41.97717908,-
1100717,11006,2890,永豐金,金融保險業," $4,117,704.00 ",3415773,3167196,20.54969695,30.01102553,22876694,18570459,23.18862986,-
1100717,11006,2891,中信金,金融保險業," $14,359,880.00 ",11313211,14887451,26.93018808,-3.543729548,85584788,110575215,-22.60038744,-
1100717,11006,2892,第一金,金融保險業," $5,120,615.00 ",4809664,4411939,6.465129373,16.06268808,31330299,28043615,11.7199013,-
1100717,11006,2897,王道銀行,金融保險業," $804,937.00 ",643247,644085,25.13653387,24.97372241,4682528,3876058,20.8064482,-
1100717,11006,2901,欣欣,貿易百貨," $3,841.00 ",5276,8432,-27.19863533,-54.44734345,43196,52902,-18.34713243,"受疫情影響,電影院停業,餐飲禁內用只能外帶"
1100717,11006,2903,遠百,貿易百貨," $1,649,945.00 ",2488382,2509192,-33.69406305,-34.24397176,16425524,16583165,-0.950608644,-
1100717,11006,2904,匯僑,其他," $35,829.00 ",41801,46892,-14.28673955,-23.59251045,255944,262979,-2.675118546,-
1100717,11006,2905,三商,貿易百貨," $12,391,448.00 ",15480265,15633665,-19.95325661,-20.73868795,103033378,99231698,3.83111453,-
1100717,11006,2906,高林,貿易百貨," $707,426.00 ",581979,612730,21.55524512,15.45476801,3847506,3171633,21.30993718,-
1100717,11006,2908,特力,貿易百貨," $3,623,336.00 ",3130135,3872566,15.75654085,-6.435784439,21791630,19967374,9.136183857,-
1100717,11006,2910,統領,貿易百貨," $24,368.00 ",30910,35949,-21.16467163,-32.21508248,294915,227435,29.67001561,-
1100717,11006,2911,麗嬰房,貿易百貨," $188,045.00 ",257519,281407,-26.97820355,-33.17685772,1719323,1815326,-5.288471602,-
1100717,11006,2912,統一超,貿易百貨," $20,321,411.00 ",22082804,21680106,-7.976310436,-6.267012717,128646597,124542278,3.295522666,-
1100717,11006,2913,農林,貿易百貨," $12,555.00 ",30918,28237,-59.39258684,-55.5370613,169264,141490,19.62965581,受新冠肺炎疫情影響整體營收下降，其中以配合政府三級警戒，休閒部門暫停營業影響最大。
1100717,11006,2915,潤泰全,貿易百貨," $224,227.00 ",235223,468059,-4.674712932,-52.09428726,1343343,1546990,-13.16407992,主係合併個體中營業項目為投資之子公司其帳列投資收入減少所致
1100717,11006,2923,鼎固-KY,建材營造," $337,526.00 ",392337,1057909,-13.9703877,-68.09498738,2601169,4646957,-44.02425071,"主係本期新樓盤尚未交房,故使營收減少"
1100717,11006,2929,淘帝-KY,貿易百貨," $82,534.00 ",276333,73338,-70.1324127,12.53920205,1468016,1376326,6.661939105,-
1100717,11006,2936,客思達-KY,貿易百貨," $860,219.00 ",798351,1023307,7.749473602,-15.93734822,4844772,4814969,0.618965563,-
1100717,11006,2939,凱羿-KY,貿易百貨," $47,095.00 ",93232,36983,-49.4862279,27.3422924,520765,913621,-42.99988726,-
1100717,11006,3002,歐格,電腦及週邊設備業," $48,169.00 ",36508,67210,31.94094445,-28.33060556,269633,357003,-24.4731837,-
1100717,11006,3003,健和興,電子零組件業," $393,008.00 ",406648,266190,-3.354252326,47.64190991,2254581,1553465,45.13239758,-
1100717,11006,3004,豐達科,鋼鐵工業," $113,975.00 ",107407,130524,6.115057678,-12.6788943,642898,1045953,-38.53471427,-
1100717,11006,3005,神基,電腦及週邊設備業," $2,270,911.00 ",2434671,2230280,-6.726165465,1.821789192,14911690,12998321,14.72012424,-
1100717,11006,3006,晶豪科,半導體業," $2,078,550.00 ",2084866,1009326,-0.302945129,105.9344553,11146603,6874358,62.14754891,本期合併月營收相較於去年同期有所成長，主要係因市場需求較去年同期成長所致。
1100717,11006,3008,大立光,光電業," $3,370,651.00 ",3358902,4136186,0.349786924,-18.5082344,21932923,25864922,-15.20205242,-
1100717,11006,3010,華立,電子通路業," $5,840,628.00 ",5437199,5051499,7.419794641,15.62167982,33149374,27189478,21.91986179,-
1100717,11006,3011,今皓,電子零組件業," $136,170.00 ",141452,132523,-3.734128892,2.751975129,718634,651485,10.3070677,-
1100717,11006,3013,晟銘電,電腦及週邊設備業," $401,040.00 ",371442,480180,7.968404219,-16.48131951,2149129,3004237,-28.46340019,-
1100717,11006,3014,聯陽,半導體業," $625,537.00 ",629088,412388,-0.564467928,51.68651852,3352573,2000075,67.62236416,因受疫情影響，公司產品需求增加。
1100717,11006,3015,全漢,電子零組件業," $1,331,332.00 ",1400075,1300152,-4.909951253,2.398181136,8149692,6389402,27.55015258,-
1100717,11006,3016,嘉晶,半導體業," $428,990.00 ",410324,347603,4.549088038,23.41377951,2349501,2050418,14.58644042,-
1100717,11006,3017,奇鋐,電腦及週邊設備業," $3,713,857.00 ",4550590,3082797,-18.38735197,20.47037155,23347577,19091375,22.29384735,-
1100717,11006,3018,同開,其他電子業," $161,798.00 ",205849,173571,-21.39966675,-6.782815102,967350,810356,19.37346055,-
1100717,11006,3019,亞光,光電業," $1,891,454.00 ",1667912,1466711,13.40250565,28.95887465,9956337,6804613,46.3174614,-
1100717,11006,3021,鴻名,電子零組件業," $266,359.00 ",238846,238472,11.51913785,11.69403536,1579821,1220112,29.48163775,-
1100717,11006,3022,威強電,電腦及週邊設備業," $602,546.00 ",503746,582353,19.61305896,3.467484498,3046297,2640234,15.37981103,-
1100717,11006,3023,信邦,電子零組件業," $2,179,823.00 ",2168308,1835635,0.531059241,18.7503507,12490709,9855840,26.73408862,-
1100717,11006,3024,憶聲,光電業," $109,133.00 ",133021,146794,-17.95806677,-25.65568075,755747,618424,22.20531545,-
1100717,11006,3025,星通,通信網路業," $31,376.00 ",35167,65399,-10.77999261,-52.02373125,220415,244321,-9.78466853,"受疫情影響,訂單延遲出貨"
1100717,11006,3026,禾伸堂,電子零組件業," $1,449,531.00 ",1538624,1132400,-5.79043353,28.00521017,8810006,6803885,29.48493398,-
1100717,11006,3027,盛達,通信網路業," $95,653.00 ",68049,74943,40.56488707,27.63433543,450338,382937,17.60106754,-
1100717,11006,3028,增你強,電子通路業," $3,447,853.00 ",3706467,2680683,-6.977372252,28.61845283,20839924,13428537,55.19132129,主要客戶需求增加，出貨量增加，導致營收較去年同期大幅成長。
1100717,11006,3029,零壹,資訊服務業," $905,640.00 ",847155,947824,6.90369531,-4.450615304,5567695,5131567,8.498924403,-
1100717,11006,3030,德律,其他電子業," $518,559.00 ",471836,502006,9.902381336,3.297370948,2900506,2649605,9.469373737,-
1100717,11006,3031,佰鴻,光電業," $150,823.00 ",130377,117180,15.68221389,28.71053081,781370,623014,25.41772737,-
1100717,11006,3032,偉訓,電子零組件業," $674,064.00 ",751463,686379,-10.29977524,-1.794198249,4623347,3764210,22.82383289,-
1100717,11006,3033,威健,電子通路業," $5,818,016.00 ",6330755,4578635,-8.099176165,27.06878797,34503214,25558793,34.99547494,-
1100717,11006,3034,聯詠,半導體業," $11,579,574.00 ",11447855,5853894,1.150599829,97.8097656,60477817,35501442,70.35312819,市場需求提升以及公司積極擴展業務，致營收較去年同期成長。
1100717,11006,3035,智原,半導體業," $569,812.00 ",559624,507098,1.820508055,12.36723474,3222827,2571696,25.31912792,-
1100717,11006,3036,文曄,電子通路業," $33,240,310.00 ",33061931,23760308,0.53952989,39.89848111,199742767,152199845,31.23716847,-
1100717,11006,3037,欣興,電子零組件業," $8,138,026.00 ",8025993,7018232,1.395877121,15.9554999,45853851,42277289,8.459771392,-
1100717,11006,3038,全台,光電業," $361,256.00 ",343205,375056,5.25953876,-3.679450535,1986379,1873407,6.030296673,-
1100717,11006,3040,遠見,其他," $16,264.00 ",14210,10791,14.45460943,50.71819109,86540,68910,25.5840952,去年因大陸疫情關係收入下降.今年逐漸恢復
1100717,11006,3041,揚智,半導體業," $217,391.00 ",232544,159858,-6.516186184,35.99006618,1262662,985296,28.15052532,-
1100717,11006,3042,晶技,電子零組件業," $1,315,523.00 ",1433200,815208,-8.21078705,61.37268035,7651834,4675138,63.67076223,與去年同期比較營收增加，主要係因客戶需求出貨增加及子公司重慶眾陽置業有限公司認列開發案收入約NTD 0.99億所致。
1100717,11006,3043,科風,其他電子業," $90,857.00 ",79015,89060,14.98702778,2.017740849,479622,491568,-2.430182599,-
1100717,11006,3044,健鼎,電子零組件業," $5,159,232.00 ",4736185,4579118,8.932231321,12.66868423,30144410,24727752,21.90517763,-
1100717,11006,3045,台灣大,通信網路業," $13,679,221.00 ",13504749,10612198,1.291930713,28.90092137,73733784,63194318,16.67786968,-
1100717,11006,3046,建碁,電腦及週邊設備業," $209,340.00 ",179492,139468,16.62915339,50.09894743,1059612,665391,59.24651821,110年6月份及本年度1~6月累計營收較去年同期增加原因，主係去年因國際客觀情勢及疫情影響，致當年度營收較低。
1100717,11006,3047,訊舟,通信網路業," $469,501.00 ",405795,582135,15.69905987,-19.34843292,2528630,2832237,-10.71968907,-
1100717,11006,3048,益登,電子通路業," $7,871,034.00 ",7553863,7970774,4.198792062,-1.25132139,47949593,44727592,7.203609351,-
1100717,11006,3049,和鑫,光電業," $291,410.00 ",315331,112798,-7.585996937,158.3467792,1821655,1451073,25.53848083,本期營收較去年同期增加158.35%，係客戶需求增加所致。
1100717,11006,3050,鈺德,光電業," $76,156.00 ",83057,80120,-8.308751821,-4.947578632,487623,470728,3.589121531,-
1100717,11006,3051,力特,光電業," $299,435.00 ",303619,163757,-1.378042876,82.85325207,1667889,1086045,53.57457564,主要係各項產品市場需求持續增加
1100717,11006,3052,夆典,建材營造," $693,304.00 ",267917,780973,158.7756656,-11.22561215,2093514,2436044,-14.06091187,-
1100717,11006,3054,立萬利,半導體業," $6,641.00 ",6038,25461,9.98675058,-73.91697105,29545,204797,-85.57351914,本期無電子相關營收致本期營收較去年同期減少。
1100717,11006,3055,蔚華科,電子通路業," $466,434.00 ",330740,261995,41.02739312,78.03164183,2158992,1313074,64.42272103,"累計營收:半導體1,191M、快銷品968M。本年累計快消品增加699M、半導體設備增加428M、驗證服務減少264M、二手設備減少17M。"
1100717,11006,3056,總太,建材營造," $7,589.00 ",9613,2725,-21.0548216,178.4954128,3593209,1607936,123.4671654,本月營收增加係子公司收入增加；本年營收增加係因個案總太2020完工交屋所致。
1100717,11006,3057,喬鼎,電腦及週邊設備業," $93,270.00 ",70205,66023,32.85378534,41.26895173,427858,497751,-14.04175984,-
1100717,11006,3058,立德,電子零組件業," $397,789.00 ",399276,357352,-0.372424088,11.31573351,2202244,1937366,13.67206816,-
1100717,11006,3059,華晶科,光電業," $812,041.00 ",741589,502959,9.500140914,61.45272279,4283204,2637498,62.39648333,本月及本年累計營收較去年同期增加50%以上，係因客人需求增加。
1100717,11006,3060,銘異,電腦及週邊設備業," $378,112.00 ",319548,389642,18.32713708,-2.959126583,1840918,2042580,-9.872905835,-
1100717,11006,3062,建漢,通信網路業," $322,901.00 ",314181,413697,2.775470191,-21.94746397,2004226,2177215,-7.945425693,-
1100717,11006,3090,日電貿,電子零組件業," $918,093.00 ",899449,742856,2.072824585,23.58963245,5587170,4522577,23.53952183,-
1100717,11006,3092,鴻碩,電子零組件業," $222,649.00 ",213297,214782,4.384496735,3.66278366,1338072,1358729,-1.520317885,-
1100717,11006,3094,聯傑,半導體業," $21,067.00 ",23490,18148,-10.31502767,16.08441702,141008,113541,24.19126131,-
1100717,11006,3130,一零四,資訊服務業," $128,844.00 ",164684,129017,-21.76289136,-0.134090856,894834,786939,13.71071964,-
1100717,11006,3138,耀登,通信網路業," $120,548.00 ",131951,104533,-8.641844321,15.32052079,695238,533534,30.30809658,-
1100717,11006,3149,正達,光電業," $257,138.00 ",195458,224079,31.55665156,14.75327898,1269409,1087187,16.76087003,-
1100717,11006,3164,景岳,生技醫療業," $32,549.00 ",38054,25339,-14.46628475,28.45416157,203242,158974,27.84606288,-
1100717,11006,3167,大量,電機機械," $445,129.00 ",437884,232683,1.65454778,91.30275955,2269151,893599,153.9339234,市場設備需求逐漸復甦所致
1100717,11006,3189,景碩,半導體業," $3,118,657.00 ",2874588,2374534,8.490573258,31.33764351,15951341,12678518,25.81392399,-
1100717,11006,3209,全科,電子通路業," $3,445,621.00 ",3772043,2912387,-8.653718953,18.30917388,23344011,19250387,21.26515171,-
1100717,11006,3229,晟鈦,電子零組件業," $37,209.00 ",38808,39275,-4.120284477,-5.26034373,216998,219063,-0.942651201,海外子公司之營收係以當年度平均匯率換算之
1100717,11006,3231,緯創,電腦及週邊設備業," $71,903,891.00 ",60974386,79001974,17.92474794,-8.984690686,378237952,394878899,-4.214189981,-
1100717,11006,3257,虹冠電,半導體業," $116,797.00 ",110053,90366,6.12795653,29.24883253,614296,400687,53.31068889,客戶需求增加
1100717,11006,3266,昇陽,建材營造," $88,985.00 ",48978,216424,81.68361305,-58.88395002,403253,940578,-57.12710695,因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。
1100717,11006,3296,勝德,電子零組件業," $311,724.00 ",279763,245064,11.42431272,27.20105768,1512573,1000001,51.25714874,去年同期受疫情影響出貨減少，營收基期偏低。
1100717,11006,3305,昇貿,其他電子業," $642,647.00 ",662588,392723,-3.009562503,63.63874792,3551799,2183182,62.68909326,因出貨量成長及金屬價格上揚
1100717,11006,3308,聯德,電子零組件業," $32,696.00 ",34112,28083,-4.151031895,16.42630773,159208,155684,2.263559518,-
1100717,11006,3311,閎暉,通信網路業," $121,360.00 ",133610,129111,-9.168475414,-6.003361449,877348,753724,16.4017598,-
1100717,11006,3312,弘憶股,電子通路業," $1,819,683.00 ",1406392,1012904,29.38661483,79.65009517,8842078,6158167,43.58295252,客戶需求增加
1100717,11006,3321,同泰,電子零組件業," $196,218.00 ",197128,148158,-0.461628992,32.43834285,1109799,873591,27.0387401,-
1100717,11006,3338,泰碩,電子零組件業," $437,842.00 ",398221,532003,9.949500403,-17.69933628,2383634,2675954,-10.9239546,-
1100717,11006,3346,麗清,汽車工業," $337,257.00 ",414159,357638,-18.56823104,-5.698779212,2715719,1712360,58.59509683,主係中國汽車市場需求增加，使銷售額相對增加。
1100717,11006,3356,奇偶,光電業," $104,621.00 ",108967,92943,-3.988363449,12.56469019,584892,565495,3.43009222,-
1100717,11006,3376,新日興,電子零組件業," $853,358.00 ",919225,1267551,-7.16549267,-32.67663392,6031411,6410031,-5.906679702,-
1100717,11006,3380,明泰,通信網路業," $2,724,763.00 ",2687151,2971343,1.399698045,-8.298604368,14748317,12709155,16.04482753,-
1100717,11006,3383,新世紀,光電業," $45,175.00 ",45048,40165,0.281921506,12.47354662,282687,275776,2.506019378,-
1100717,11006,3406,玉晶光,光電業," $1,135,330.00 ",732198,1109440,55.05778492,2.333609749,5102781,5768419,-11.539349,-
1100717,11006,3413,京鼎,半導體業," $974,959.00 ",996225,946544,-2.134658335,3.001973495,5703350,4742621,20.25734293,-
1100717,11006,3416,融程電,電腦及週邊設備業," $184,828.00 ",253229,131121,-27.01151922,40.95987676,1195837,721444,65.75603928,出貨增加
1100717,11006,3419,譁裕,通信網路業," $153,832.00 ",168986,136692,-8.967606784,12.53913909,787500,627759,25.44623016,因109年8月已出售子公司蘇州華廣電通有限公司100%股份，故109年之合併營收更改為不包含該營收。
1100717,11006,3432,台端,電子零組件業," $4,349.00 ",4170,1963,4.292565947,121.54865,21691,13635,59.08324166,客戶訂單增加
1100717,11006,3437,榮創,光電業," $317,646.00 ",328161,511683,-3.20421988,-37.9213302,2515505,2491823,0.950388531,-
1100717,11006,3443,創意,半導體業," $1,205,695.00 ",1083197,918518,11.30893088,31.26525555,6613028,6096665,8.469597723,-
1100717,11006,3450,聯鈞,半導體業," $615,441.00 ",610558,541175,0.799760219,13.72310251,3583311,2945707,21.64519418,-
1100717,11006,3454,晶睿,光電業," $534,910.00 ",521196,474102,2.631255804,12.82593197,2806272,2981383,-5.873482206,-
1100717,11006,3481,群創,光電業," $31,513,114.00 ",31376527,24183715,0.435315865,30.30716745,177074228,117274777,50.99088869,本期營收較去年同期增加，主要係巿場價格上漲及出貨量增加所致。
1100717,11006,3494,誠研,電腦及週邊設備業," $33,052.00 ",29675,32034,11.37994945,3.177873509,208714,258542,-19.2726907,-
1100717,11006,3501,維熹,電子零組件業," $445,951.00 ",438464,400112,1.707551817,11.45654217,2534498,1993852,27.11565352,-
1100717,11006,3504,揚明光,光電業," $358,579.00 ",362077,353540,-0.966092848,1.42529841,2132416,1759204,21.21482216,-
1100717,11006,3515,華擎,電腦及週邊設備業," $1,592,956.00 ",1838910,1733265,-13.37498844,-8.095069133,10054103,8313749,20.93344411,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
1100717,11006,3518,柏騰,其他電子業," $53,207.00 ",77754,56575,-31.57008,-5.953159523,407894,287848,41.70464968,-
1100717,11006,3528,安馳,電子通路業," $522,284.00 ",610081,555907,-14.39103988,-6.048313837,3231511,2572928,25.59663543,-
1100717,11006,3530,晶相光,半導體業," $397,370.00 ",355765,194904,11.69451745,103.8798588,2009495,1138858,76.44824904,因監控系列產品營收較去年同期大幅成長所致。
1100717,11006,3532,台勝科,半導體業," $964,212.00 ",936864,1037488,2.919100318,-7.062828679,5811088,6025088,-3.551815343,-
1100717,11006,3533,嘉澤,電子零組件業," $1,608,627.00 ",1499418,1491787,7.283425969,7.832217334,9589348,7868336,21.87262974,-
1100717,11006,3535,晶彩科,光電業," $82,503.00 ",64534,67200,27.84423715,22.77232143,732620,544834,34.46664489,-
1100717,11006,3536,誠創,半導體業," $55,129.00 ",53564,41738,2.921738481,32.08347309,311633,252368,23.48356368,-
1100717,11006,3543,州巧,光電業," $265,602.00 ",271693,240209,-2.24186858,10.5712109,1639512,1335038,22.80639203,-
1100717,11006,3545,敦泰,半導體業," $1,913,159.00 ",1950433,1077379,-1.911062826,77.5753008,10122121,5677233,78.29321079,主力產品出貨提升
1100717,11006,3550,聯穎,電子零組件業," $403,677.00 ",444331,232233,-9.149485406,73.82413352,2404658,1523022,57.88727937,主係今年原材料上漲調高銷售單價且新冠肺炎疫情趨緩，市場需求增加所致。
1100717,11006,3557,嘉威,其他," $268,289.00 ",355979,247997,-24.63347557,8.182357045,2492635,2322946,7.304905065,-
1100717,11006,3563,牧德,光電業," $245,477.00 ",238709,197235,2.835251289,24.45914772,1403991,1363399,2.977264909,-
1100717,11006,3576,聯合再生,光電業," $1,378,142.00 ",1276391,1235462,7.97177354,11.54871619,6674651,6279846,6.28685799,-
1100717,11006,3583,辛耘,半導體業," $286,039.00 ",311097,286553,-8.054722482,-0.179373449,1958575,1474873,32.79617974,-
1100717,11006,3588,通嘉,半導體業," $177,505.00 ",172462,121033,2.924122415,46.65834938,945291,649747,45.48601225,-
1100717,11006,3591,艾笛森,光電業," $180,689.00 ",195018,153934,-7.347526895,17.38082555,1120730,980786,14.26855604,-
1100717,11006,3593,力銘,電子零組件業," $42,996.00 ",54615,56840,-21.27437517,-24.35608726,320191,274325,16.71958443,-
1100717,11006,3596,智易,通信網路業," $3,185,366.00 ",3084177,2619883,3.280907678,21.58428449,19173177,15091493,27.04625712,-
1100717,11006,3605,宏致,電子零組件業," $914,826.00 ",913452,678384,0.150418413,34.85371117,5077631,3654076,38.95800197,"本公司於110年4月新增子公司Genesis創世紀公司 ,本月合併營收金額含Genesis創世紀公司之營收金額"
1100717,11006,3607,谷崧,電子零組件業," $284,894.00 ",334198,194467,-14.7529309,46.49992029,1853578,1313049,41.16594278,-
1100717,11006,3617,碩天,其他電子業," $684,157.00 ",668160,843357,2.394187021,-18.87694061,4388722,3933091,11.58455271,-
1100717,11006,3622,洋華,光電業," $87,993.00 ",106290,114097,-17.21422523,-22.87877858,656744,354383,85.32040194,本年增加原因：係因光電非消費性產品出貨增加所致。
1100717,11006,3645,達邁,電子零組件業," $200,014.00 ",197892,138526,1.072302064,44.38733523,1184159,832098,42.3100404,-
1100717,11006,3653,健策,電子零組件業," $756,057.00 ",728596,587132,3.76902975,28.77121329,4022984,3460786,16.24480682,-
1100717,11006,3661,世芯-KY,半導體業," $797,577.00 ",920126,557546,-13.31871939,43.05133567,5384262,3164258,70.15875444,本月及本年累計營收較去年同期增加，係因委託設計專案，依合約設計完成階段，認列服務收入及產品量產增加所致。
1100717,11006,3665,貿聯-KY,其他電子業," $2,407,544.00 ",2316528,1759268,3.928983375,36.84918955,13175478,10217168,28.95430515,-
1100717,11006,3669,圓展,通信網路業," $361,154.00 ",306181,255498,17.95441259,41.35296558,2021915,1109413,82.25088403,本年累計營收較去年同期增加主要係因出貨量增加所致。
1100717,11006,3673,TPK-KY,光電業," $7,097,812.00 ",8312888,8854077,-14.61677338,-19.83566441,53773519,56240738,-4.386889447,-
1100717,11006,3679,新至陞,電子零組件業," $358,792.00 ",413468,372543,-13.22375613,-3.691117535,2578809,1731952,48.89610105,-
1100717,11006,3682,亞太電,通信網路業," $1,044,867.00 ",990211,1195617,5.519631674,-12.60855274,6157353,6822007,-9.7427927,-
1100717,11006,3686,達能,半導體業," $26,072.00 ",18675,6143,39.60910308,324.4180368,94357,45340,108.1098368,本月份矽料報價持續向上走穩，致使營收較去年同期業績大幅成長
1100717,11006,3694,海華,通信網路業," $978,169.00 ",1018185,900985,-3.930130575,8.566624306,5321261,4045111,31.54795999,-
1100717,11006,3701,大眾控,電腦及週邊設備業," $686,781.00 ",790309,627298,-13.09968633,9.482415056,4444226,3072083,44.66490651,-
1100717,11006,3702,大聯大,電子通路業," $67,767,917.00 ",66085397,47346786,2.545978501,43.1309762,377339856,280854527,34.3542011,-
1100717,11006,3703,欣陸,建材營造," $1,623,667.00 ",1964409,1600888,-17.34577677,1.422897792,11944698,8938013,33.63929992,-
1100717,11006,3704,合勤控,通信網路業," $2,285,562.00 ",1995135,1918589,14.55675932,19.12723361,12961259,9080408,42.73872936,-
1100717,11006,3705,永信,生技醫療業," $655,021.00 ",659804,629220,-0.724912247,4.100473602,3697915,3928691,-5.874119395,-
1100717,11006,3706,神達,電腦及週邊設備業," $4,523,962.00 ",3382731,4138646,33.7369717,9.310194687,23470240,19267340,21.81359752,-
1100717,11006,3708,上緯投控,化學工業," $770,573.00 ",862129,834106,-10.61975644,-7.616897613,5421995,3465640,56.4500352,客戶訂單增加，帶動我司營收成長
1100717,11006,3711,日月光投控,半導體業," $43,325,882.00 ",42267016,36457523,2.505182765,18.83934627,246396131,204905928,20.24841517,-
1100717,11006,3712,永崴投控,電腦及週邊設備業," $653,181.00 ",526005,372514,24.17771694,75.34401392,3907543,3047653,28.21482629,主要係因子公司本月承接工程案件依進度認列收入所致
1100717,11006,3714,富采,光電業," $3,282,757.00 ",3170196,0,3.550600657,,16243760,0,,富采於110/1/6公司始設立
1100717,11006,4104,佳醫,生技醫療業," $493,203.00 ",556218,507393,-11.32919107,-2.796648752,3209822,3319332,-3.299157782,-
